250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,24.0
251 ,1 ,0 ,0 ,0 ,0 ,2 ,12 ,9 ,20 ,44 ,17 ,0 ,25.0
252 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,25.0
253 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,25.0
254 ,2 ,6 ,2 ,1 ,1 ,2 ,14 ,2 ,18 ,48 ,17 ,0 ,25.0
255 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,2 ,24.0
256 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,1 ,23.0
257 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,25.0
258 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,3 ,23.0
259 ,2 ,2 ,2 ,2 ,3 ,2 ,2 ,29 ,36 ,80 ,17 ,0 ,23.0
260 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,1 ,27.0
261 ,1 ,5 ,0 ,1 ,3 ,2 ,1 ,2 ,15 ,30 ,19 ,3 ,23.0
262 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,16 ,8.0
263 ,1 ,4 ,6 ,1 ,2 ,4 ,8 ,3 ,9 ,38 ,34 ,1 ,8.0
264 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,10.0
265 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,2 ,9.0
266 ,1 ,1 ,0 ,1 ,1 ,2 ,6 ,5 ,17 ,34 ,36 ,0 ,9.0
267 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,9.0
268 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,10.0
269 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,11.0
270 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,2 ,14.0
271 ,0 ,2 ,0 ,1 ,2 ,1 ,3 ,1 ,2 ,12 ,38 ,0 ,14.0
272 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,1 ,13.0
273 ,4 ,1 ,4 ,3 ,0 ,2 ,2 ,0 ,16 ,32 ,37 ,0 ,13.0
274 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,1 ,13.0
275 ,4 ,4 ,3 ,2 ,1 ,5 ,3 ,0 ,16 ,38 ,38 ,0 ,14.0
276 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,1 ,13.0
277 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,41 ,4 ,10.0
278 ,0 ,2 ,0 ,1 ,3 ,0 ,4 ,4 ,2 ,16 ,41 ,0 ,10.0
279 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,1 ,9.0
280 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,10.0
281 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,11.0
282 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,6 ,5.0
283 ,2 ,12 ,52 ,15 ,0 ,3 ,4 ,1 ,87 ,176 ,46 ,0 ,5.0
284 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,0 ,5.0
285 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,0 ,5.0
286 ,11 ,5 ,31 ,6 ,0 ,3 ,11 ,23 ,84 ,174 ,48 ,2 ,3.0
287 ,4 ,70 ,98 ,81 ,24 ,31 ,29 ,63 ,400 ,800 ,48 ,0 ,3.0
288 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,1 ,3.0
289 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,3 ,1.0
290 ,3 ,10 ,38 ,9 ,2 ,9 ,8 ,20 ,23 ,122 ,50 ,0 ,1.0
291 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,1.0
292 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,1.0
293 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,0 ,2.0
294 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,1 ,1.0
295 ,3 ,4 ,28 ,13 ,6 ,5 ,3 ,16 ,16 ,94 ,51 ,0 ,1.0
296 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,1 ,1.0
297 ,2 ,12 ,33 ,14 ,5 ,5 ,4 ,2 ,7 ,84 ,52 ,0 ,1.0
298 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,0 ,1.0
299 ,8 ,10 ,3 ,8 ,5 ,3 ,3 ,8 ,48 ,96 ,52 ,0 ,1.0
300 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,1 ,1.0
301 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,1 ,2.0
302 ,13 ,21 ,29 ,20 ,10 ,1 ,4 ,3 ,95 ,196 ,52 ,0 ,2.0
303 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,1 ,1.0
304 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,0 ,1.0
305 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,53 ,2 ,0.0
306 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,53 ,0 ,1.0
307 ,4 ,24 ,68 ,25 ,10 ,4 ,4 ,13 ,152 ,304 ,53 ,0 ,1.0
308 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,2 ,3.0
309 ,1 ,3 ,6 ,2 ,1 ,3 ,2 ,13 ,29 ,60 ,51 ,0 ,3.0
310 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,55 ,4 ,5.0
311 ,3 ,16 ,34 ,17 ,2 ,1 ,0 ,18 ,55 ,146 ,51 ,4 ,8.0
312 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,16 ,24.0
313 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,1 ,23.0
314 ,4 ,14 ,31 ,11 ,4 ,2 ,4 ,7 ,77 ,154 ,38 ,2 ,26.0
315 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,2 ,28.0
316 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,27.0
317 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,27.0
318 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,1 ,27.0
319 ,3 ,5 ,30 ,9 ,3 ,0 ,1 ,2 ,11 ,64 ,37 ,0 ,27.0
320 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,2 ,29.0
321 ,0 ,3 ,22 ,4 ,0 ,2 ,1 ,1 ,25 ,58 ,35 ,0 ,29.0
322 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,1 ,28.0
323 ,0 ,2 ,4 ,4 ,2 ,1 ,5 ,4 ,10 ,32 ,34 ,0 ,28.0
324 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,2 ,29.0
325 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,1 ,30.0
326 ,2 ,0 ,2 ,2 ,3 ,5 ,4 ,5 ,3 ,26 ,33 ,0 ,29.0
327 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29 ,4 ,33.0
328 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,32.0
329 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,31.0
330 ,0 ,3 ,19 ,4 ,2 ,3 ,3 ,0 ,34 ,68 ,30 ,1 ,31.0
331 ,1 ,2 ,18 ,1 ,1 ,2 ,3 ,3 ,5 ,36 ,30 ,0 ,31.0
332 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,6 ,38.0
333 ,1 ,5 ,16 ,3 ,4 ,2 ,0 ,0 ,31 ,62 ,24 ,0 ,38.0
334 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,38.0
335 ,4 ,14 ,46 ,16 ,7 ,2 ,2 ,3 ,94 ,188 ,24 ,0 ,38.0
336 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,3 ,40.0
337 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,40.0
338 ,0 ,1 ,13 ,0 ,1 ,1 ,2 ,3 ,21 ,42 ,21 ,0 ,39.0
339 ,3 ,9 ,28 ,7 ,0 ,1 ,4 ,4 ,56 ,112 ,18 ,3 ,42.0
340 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,41.0
341 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,41.0
342 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,42.0
343 ,0 ,3 ,4 ,7 ,1 ,1 ,1 ,0 ,13 ,30 ,18 ,0 ,42.0
344 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,1 ,42.0
345 ,2 ,2 ,9 ,5 ,1 ,1 ,2 ,1 ,3 ,26 ,17 ,0 ,42.0
346 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,1 ,44.0
347 ,0 ,2 ,2 ,0 ,1 ,1 ,2 ,4 ,8 ,20 ,16 ,0 ,42.0
348 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,42.0
349 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,43.0
350 ,1 ,3 ,9 ,0 ,1 ,1 ,2 ,0 ,17 ,34 ,16 ,0 ,42.0
351 ,3 ,1 ,3 ,0 ,0 ,0 ,2 ,2 ,3 ,14 ,15 ,1 ,43.0
352 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,42.0
353 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,1 ,42.0
354 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,42.0
355 ,1 ,1 ,12 ,1 ,0 ,2 ,1 ,1 ,9 ,28 ,15 ,1 ,44.0
356 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,43.0
357 ,2 ,2 ,1 ,9 ,1 ,1 ,1 ,4 ,19 ,40 ,15 ,0 ,43.0
358 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,1 ,42.0
359 ,2 ,1 ,1 ,3 ,1 ,2 ,5 ,1 ,4 ,20 ,14 ,0 ,41.0
360 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,3 ,45.0
361 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,42.0
362 ,0 ,3 ,9 ,0 ,2 ,2 ,0 ,1 ,3 ,20 ,11 ,0 ,26.0
363 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,27.0
364 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,3 ,28.0
365 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,26.0
366 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,27.0
367 ,1 ,3 ,3 ,1 ,1 ,0 ,0 ,0 ,1 ,10 ,9 ,0 ,27.0
368 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,28.0
369 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,28.0
370 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,27.0
371 ,2 ,1 ,2 ,3 ,2 ,1 ,1 ,0 ,12 ,24 ,9 ,0 ,27.0
372 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,25.0
373 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,25.0
374 ,0 ,3 ,3 ,1 ,1 ,1 ,0 ,4 ,11 ,24 ,9 ,0 ,23.0
375 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,24.0
376 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,23.0
377 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,19.0
378 ,2 ,4 ,8 ,1 ,1 ,2 ,2 ,2 ,22 ,44 ,9 ,1 ,20.0
379 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,20.0
380 ,2 ,1 ,4 ,2 ,1 ,1 ,0 ,2 ,9 ,22 ,9 ,0 ,21.0
381 ,1 ,2 ,9 ,1 ,0 ,2 ,0 ,1 ,16 ,32 ,9 ,0 ,21.0
382 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,15.0
383 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,1 ,7 ,16 ,8 ,0 ,15.0
384 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,14.0
385 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,15.0
386 ,2 ,0 ,5 ,3 ,2 ,3 ,2 ,1 ,18 ,36 ,8 ,0 ,12.0
387 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,12.0
388 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,11.0
389 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,8.0
390 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,8.0
391 ,2 ,0 ,6 ,1 ,0 ,2 ,1 ,2 ,2 ,16 ,9 ,0 ,8.0
392 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,8.0
393 ,1 ,2 ,6 ,3 ,1 ,1 ,0 ,3 ,15 ,32 ,8 ,0 ,8.0
394 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,7.0
395 ,5 ,6 ,5 ,10 ,4 ,0 ,2 ,3 ,25 ,60 ,9 ,0 ,6.0
396 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,4.0
397 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,2 ,6.0
398 ,1 ,2 ,0 ,0 ,1 ,3 ,1 ,1 ,1 ,10 ,10 ,0 ,6.0
399 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,6.0
400 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,5.0
401 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,4.0
402 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,5.0
403 ,0 ,1 ,9 ,8 ,2 ,2 ,2 ,3 ,27 ,54 ,9 ,1 ,6.0
404 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,6.0
405 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,5.0
406 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,6.0
407 ,1 ,2 ,2 ,3 ,2 ,0 ,4 ,0 ,6 ,20 ,10 ,0 ,6.0
408 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,5.0
409 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,5.0
410 ,2 ,0 ,3 ,1 ,1 ,4 ,3 ,4 ,10 ,28 ,10 ,0 ,2.0
411 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,2.0
412 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2.0
413 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2.0
414 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,0.0
415 ,0 ,1 ,3 ,0 ,1 ,4 ,3 ,0 ,12 ,24 ,10 ,0 ,0.0
416 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,0.0
417 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0.0
418 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0.0
419 ,1 ,2 ,0 ,2 ,0 ,0 ,2 ,3 ,0 ,10 ,9 ,0 ,0.0
420 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,1.0
421 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0.0
422 ,1 ,5 ,22 ,2 ,4 ,0 ,1 ,4 ,39 ,78 ,9 ,1 ,1.0
423 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1.0
424 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0.0
425 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1.0
426 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,0.0
427 ,2 ,2 ,8 ,5 ,1 ,1 ,3 ,3 ,25 ,50 ,10 ,0 ,0.0
428 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,0.0
429 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0.0
430 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0.0
431 ,5 ,8 ,6 ,6 ,5 ,1 ,3 ,2 ,36 ,72 ,9 ,0 ,0.0
432 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1.0
433 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1.0
434 ,0 ,3 ,2 ,0 ,2 ,1 ,0 ,2 ,4 ,14 ,10 ,1 ,0.0
435 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,0.0
436 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1.0
437 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1.0
438 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,0.0
439 ,0 ,2 ,15 ,0 ,1 ,2 ,1 ,1 ,18 ,40 ,10 ,0 ,0.0
440 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0.0
441 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0.0
442 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0.0
443 ,3 ,1 ,5 ,0 ,1 ,4 ,3 ,3 ,8 ,28 ,10 ,0 ,0.0
444 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1.0
445 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,1 ,1.0
446 ,1 ,3 ,1 ,0 ,1 ,1 ,0 ,4 ,7 ,18 ,12 ,1 ,1.0
447 ,2 ,4 ,7 ,2 ,3 ,3 ,5 ,2 ,24 ,52 ,10 ,2 ,3.0
448 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,2.0
449 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1.0
450 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,1 ,2.0
451 ,0 ,1 ,4 ,1 ,1 ,2 ,0 ,3 ,10 ,22 ,11 ,0 ,2.0
452 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,3.0
453 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,2.0
454 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,2.0
455 ,0 ,0 ,12 ,3 ,1 ,2 ,0 ,1 ,19 ,38 ,10 ,0 ,2.0
456 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,3.0
457 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,3.0
458 ,2 ,3 ,0 ,1 ,1 ,1 ,0 ,1 ,9 ,18 ,9 ,0 ,2.0
459 ,1 ,5 ,1 ,1 ,1 ,2 ,0 ,4 ,7 ,22 ,9 ,0 ,3.0
460 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,3.0
461 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2.0
462 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2.0
463 ,1 ,3 ,3 ,2 ,2 ,2 ,3 ,4 ,20 ,40 ,9 ,0 ,2.0
464 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,3.0
465 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,3.0
466 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,2.0
467 ,4 ,5 ,3 ,5 ,0 ,1 ,2 ,3 ,23 ,46 ,9 ,0 ,2.0
468 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2.0
469 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2.0
470 ,3 ,4 ,5 ,3 ,2 ,3 ,4 ,4 ,18 ,46 ,10 ,1 ,1.0
471 ,2 ,1 ,7 ,3 ,3 ,1 ,0 ,0 ,1 ,18 ,9 ,1 ,1.0
472 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,2.0
473 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,2.0
474 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,2.0
475 ,1 ,3 ,9 ,0 ,2 ,1 ,0 ,0 ,10 ,26 ,9 ,0 ,2.0
476 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,3.0
477 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,3.0
478 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,3.0
479 ,1 ,1 ,3 ,1 ,1 ,0 ,3 ,1 ,11 ,22 ,9 ,0 ,3.0
480 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,3.0
481 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,3.0
482 ,1 ,1 ,3 ,1 ,3 ,1 ,1 ,1 ,0 ,12 ,9 ,0 ,3.0
483 ,1 ,2 ,6 ,1 ,0 ,0 ,1 ,3 ,8 ,22 ,9 ,0 ,3.0
484 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,4.0
485 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,3.0
486 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,4.0
487 ,2 ,1 ,2 ,1 ,1 ,2 ,0 ,2 ,5 ,16 ,9 ,0 ,4.0
488 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,4.0
489 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,4.0
490 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,5.0
491 ,1 ,2 ,11 ,1 ,2 ,2 ,0 ,2 ,1 ,22 ,9 ,0 ,4.0
492 ,2 ,0 ,6 ,2 ,2 ,0 ,1 ,2 ,9 ,24 ,8 ,1 ,4.0
493 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,4.0
494 ,1 ,1 ,3 ,1 ,2 ,2 ,2 ,0 ,8 ,20 ,8 ,0 ,4.0
495 ,2 ,1 ,3 ,0 ,0 ,2 ,1 ,2 ,11 ,22 ,8 ,0 ,6.0
496 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,1 ,6.0
497 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,4.0
498 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,4.0
499 ,1 ,2 ,4 ,1 ,1 ,1 ,0 ,2 ,2 ,14 ,8 ,0 ,4.0
